reportType,timestamp,reportedBy,currentSpeed_kmh,ambientLight,wearableDeviceBPM,latitude,longitude
First Responders,2024-07-27T20:50:41.858207,user2364,46.446879251801825,22045.555078845366,0,53.84082436998968,-118.60891772446098
Safe Zones,2024-07-27T16:52:16.525286,user707,46.1099699715118,1227.279932991214,101,53.825522025654664,-118.53830421672409
Slow Area,2024-07-27T01:48:39.714935,user1837,66.14389421390399,1472.7658396090228,0,53.95411038464393,-118.56336676863766
First Responders,2024-07-27T10:42:34.830365,user2315,27.771898891743227,1503.876969823213,156,53.832446810684594,-118.62890636335196
Safe Zones,2024-07-27T19:44:52.264389,user2469,13.179556204556459,687.0805615411498,0,53.86632936347378,-118.5655403744701
Safe Zones,2024-07-27T14:00:17.242318,user3682,18.7875438838388,15647.990409532951,120,53.9374049982648,-118.64680119728821
Wildfire Zones,2024-07-27T21:39:29.331014,user637,64.77711386061077,359.94029235641335,180,53.822879655058394,-118.53066178642185
Car Crash,2024-07-26T20:01:28.892784,user960,17.24620680780505,1707.6040705839187,147,53.84439237789882,-118.55077028588552
Object Blockage,2024-07-27T17:20:58.739032,user955,27.48846921614774,439.3183745470024,84,53.98422087908644,-118.69740676054562
Safe Zones,2024-07-26T19:00:47.653922,user2358,14.843448168139867,1595.387176448401,113,53.938606649218414,-118.64339988919829
Wildfire Zones,2024-07-27T18:17:54.471128,user4914,7.191739292206947,651.6548328951817,143,53.851791308315924,-118.67707573228405
Wildfire Zones,2024-07-27T05:41:52.412043,user108,25.196460451046953,1233.946262497355,85,53.93690274454914,-116.3241263261638
First Responders,2024-07-26T17:03:17.040603,user95,80.53505854363056,28059.611034173562,0,53.86301356066409,-118.57692478201315
Wildfire Zones,2024-07-27T09:00:18.677278,user2020,28.42141908433657,726.92441387618,0,53.86059780459889,-118.6148461875814
Safe Zones,2024-07-26T03:13:30.498978,user984,29.32842786985131,13295.78891352022,174,53.88195108435242,-118.58512816774201
Wildfire Zones,2024-07-27T23:06:56.091854,user1117,3.4535361838177514,28361.200172219775,0,53.89776229207416,-118.51012677387521
First Responders,2024-07-27T18:16:06.001903,user3810,14.932822862798247,1551.28766979689,0,53.860195006826174,-118.68857108810074
First Responders,2024-07-27T06:24:45.392778,user473,3.6968084313821006,22054.250439060892,0,52.70001022324693,-116.45430364237923
First Responders,2024-07-27T15:15:25.457586,user2264,114.27723405431891,814.5170986400237,88,53.921950704085155,-118.50177310439803
Object Blockage,2024-07-27T13:00:22.415968,user1220,12.227497095928445,11012.999852434525,78,53.97386961022796,-118.68052673683087
Low Visibility,2024-07-26T20:06:02.895550,user3324,64.89356195107973,686.0897395804496,0,53.8661612187823,-118.60724039688606
Low Visibility,2024-07-26T16:15:34.281226,user3823,7.016139855590255,22340.747266804927,0,55.660106687757725,-112.1736343655517
Object Blockage,2024-07-26T18:03:52.942134,user2020,21.998688015605502,110.34316390927401,0,49.53016946156133,-119.34152358183567
Safe Zones,2024-07-27T12:32:53.661790,user3103,8.114203117631103,24447.797600047004,0,53.99337221866541,-118.54765276010532
Slow Area,2024-07-27T11:57:29.699852,user1773,7.447286123044023,1737.3486542502121,0,53.91194876027892,-118.63113610343207
Wildfire Zones,2024-07-26T01:01:40.986152,user2789,6.6833919229173935,4681.505955335117,135,57.442014125262006,-117.70970323221907
First Responders,2024-07-26T15:17:30.702229,user4424,1.0756338579832525,575.5746530961869,0,53.93713753834175,-118.58142789994749
Shelter,2024-07-26T00:47:40.966249,user135,25.190296578395813,1743.6814688742204,77,53.829539460098424,-118.59516933782193
Shelter,2024-07-26T04:31:44.383310,user2227,78.0096286694116,807.6331272711592,91,53.674370771484554,-115.72232348464185
No Gas,2024-07-27T19:12:47.828497,user576,92.30299698289292,22685.31259861663,0,53.841738227492854,-118.60112360102134
Car Crash,2024-07-26T03:04:16.667002,user2011,71.8755516654378,22683.876441271237,0,53.80285194251177,-118.52094619031259
Wildfire Zones,2024-07-27T05:08:23.275442,user3819,8.406954272388726,23598.96930900931,88,57.033267768085004,-112.74688562403222
Wildfire Zones,2024-07-27T01:03:08.431605,user1419,29.39911714913024,1031.2434930660709,0,53.93720746067678,-118.59698345171925
First Responders,2024-07-27T17:54:35.761652,user3011,2.679990175090732,872.1380065499111,0,53.86274491982908,-118.5699750124241
Wildfire Zones,2024-07-27T04:33:49.442524,user125,116.27335507539298,1306.4265208167926,165,53.979534096975854,-118.56205073115534
First Responders,2024-07-26T20:03:11.941962,user2070,14.857348746181978,56.002133783503496,0,59.001854212864494,-118.64321965226009
First Responders,2024-07-26T16:39:17.064093,user942,53.899711013364595,5463.608879413231,157,53.87428449952992,-118.6976957313891
Car Crash,2024-07-26T00:33:40.128108,user3983,23.396557757716685,28388.214185152912,0,49.83200152224901,-112.10380504726477
Wildfire Zones,2024-07-26T08:49:11.918905,user3163,8.420308970712453,1767.2793737993431,0,53.976923095077524,-118.51379705686615
Slow Area,2024-07-26T09:47:32.969001,user1470,4.416810064210031,307.7539722293745,0,53.94282019229881,-118.5837921477638
Object Blockage,2024-07-27T17:39:38.257618,user2177,135.61079774833792,538.0797400789014,171,53.86662767429359,-118.58768359122624
Safe Zones,2024-07-26T01:24:43.382523,user1030,116.9926399530875,26831.12222032537,0,53.91256301968659,-118.51784116458653
No Gas,2024-07-27T05:04:26.946088,user343,15.228392520206327,706.0221807030505,98,53.967613548432965,-118.61740081819711
Low Visibility,2024-07-26T23:28:34.726841,user4182,8.910693810802368,13806.628443366179,0,53.89949495556154,-118.59900042579666
Slow Area,2024-07-27T14:16:25.931900,user4260,16.65411953667076,1579.9185559625257,0,53.98121473979965,-118.6747379305572
No Gas,2024-07-26T14:41:23.335867,user3774,18.18153135630456,1499.9618033979582,0,53.84601938996708,-118.56844834793817
Car Crash,2024-07-26T13:13:09.431504,user2979,9.842885662573789,1914.3857481892628,156,53.874229332454526,-118.53385466644791
Object Blockage,2024-07-26T14:38:42.419176,user4214,21.82160101521312,632.6543024859681,97,53.90345179264665,-118.67183680831101
Low Visibility,2024-07-27T17:18:06.372366,user3431,19.95875354332171,581.9442378319555,0,53.81295604694294,-118.51315545010738
Object Blockage,2024-07-26T00:29:46.820110,user2545,20.906545391771314,672.2978200690948,142,53.87068702179313,-118.67761345379688
Car Crash,2024-07-26T04:07:28.508907,user3174,21.327270183578783,885.3536841006753,0,53.86038802165139,-118.59049187000316
No Gas,2024-07-27T19:37:02.427489,user2542,5.784734021737448,769.9977437501179,0,53.92383766281033,-118.58495821685268
First Responders,2024-07-26T14:13:46.861664,user3168,145.0457609368427,26352.949335022033,0,53.94378937596028,-118.51829752921087
Safe Zones,2024-07-27T21:50:02.148515,user2984,10.672812515400988,9760.701436202595,0,53.80394476402825,-118.67479997320096
Car Crash,2024-07-27T01:27:29.973586,user896,93.17243411116442,626.4631002891857,156,54.305497790803074,-114.39283718936794
Car Crash,2024-07-26T09:40:20.136758,user1266,12.785997657781042,3261.0994269438897,0,53.92253520398319,-118.67958405501376
Slow Area,2024-07-27T05:25:10.485713,user128,9.58562720206375,1058.897086049238,0,53.86834502571112,-118.6592740588782
Low Visibility,2024-07-26T15:28:05.080832,user770,119.31277817228482,1752.2142873484254,111,53.91187883442087,-118.53150754527118
Wildfire Zones,2024-07-26T09:48:27.565585,user3301,17.22030249418273,4617.107564068741,0,53.99186610441806,-118.54120661099293
Wildfire Zones,2024-07-26T20:24:18.525990,user640,121.63661068762542,25771.10740247362,156,53.82439336608184,-118.59714361685589
Shelter,2024-07-26T16:37:30.655340,user104,21.820746801379382,28927.15685204858,146,53.85222536636756,-118.64745159005167
Safe Zones,2024-07-27T23:43:57.836753,user4692,50.78335234048723,2394.832919571361,113,53.87868476853616,-118.68499879446917
First Responders,2024-07-27T09:30:59.551636,user1819,75.07486355548741,1231.78841176858,102,53.66682515364905,-116.9998951786484
Car Crash,2024-07-27T14:03:45.900737,user4870,69.76182473570367,16.080193682134425,173,53.8522182290439,-118.50620535961784
Slow Area,2024-07-26T21:13:39.973694,user562,13.430540454413675,1027.4180914773533,0,53.8247420493002,-118.64448413434016
Safe Zones,2024-07-27T00:27:53.936364,user1106,59.65382481863794,608.9621951453971,0,53.865701896654826,-118.57902461131445
Safe Zones,2024-07-27T12:56:06.558794,user1935,29.12806284617088,549.1372058753938,0,58.46185443193353,-113.69349470704981
Wildfire Zones,2024-07-26T16:05:54.550848,user592,1.7141844166203324,1356.2003004923529,0,53.99747399861831,-118.67592791367233
First Responders,2024-07-27T19:44:07.911052,user553,12.92266645929248,10840.827507690643,114,50.520391864247365,-113.69827445826604
First Responders,2024-07-27T11:32:29.889649,user755,15.562325488124817,26690.022002726208,159,53.9651952993741,-118.58405561473093
Object Blockage,2024-07-26T21:47:50.764133,user542,39.091107958999004,26840.191096935672,0,53.911317957410816,-118.62931179260242
Safe Zones,2024-07-26T07:11:27.517881,user4485,81.77634823365884,26799.80323731642,0,53.84856791424036,-118.59959682395505
First Responders,2024-07-26T22:35:45.256467,user633,86.82690390036225,24260.349906659336,0,53.929125250858185,-118.56060625753612
Wildfire Zones,2024-07-26T16:09:31.420199,user2265,8.936183983358394,11912.75988084781,164,53.81398548999087,-118.62782035305308
Safe Zones,2024-07-26T16:32:24.586581,user31,148.25122419036583,1999.8602427439027,0,53.80009061980908,-118.56974916798157
Slow Area,2024-07-27T15:50:53.708516,user2416,0.627987077117943,738.6414791880286,0,58.23930919364371,-114.50716612352241
First Responders,2024-07-27T03:14:54.097137,user3856,93.67669742906189,1805.5841135709877,0,54.63492155522627,-119.03180556216519
Shelter,2024-07-26T17:58:40.891777,user796,131.37328213218672,1917.727230653517,0,53.90052209760561,-118.59839569105169
Slow Area,2024-07-27T14:10:20.347382,user2051,22.356846909400936,1193.8506585191305,0,53.91321532735238,-118.57969565879515
Car Crash,2024-07-26T17:15:04.531237,user1863,14.338883659764875,5887.794514041718,115,53.993502064640076,-118.56462555415288
First Responders,2024-07-26T06:33:23.465419,user2474,25.53550782055857,502.1618138295771,109,53.88575619659679,-118.69391302713004
No Gas,2024-07-26T11:04:04.449484,user2578,115.49547681320007,708.2888283249005,0,53.853276458671566,-118.6731425794182
First Responders,2024-07-27T02:22:12.902061,user4056,15.805144038438467,910.1717702048293,157,53.81414889740665,-118.52105984709902
Object Blockage,2024-07-26T08:58:39.288026,user2835,23.623413512670094,10133.964186678975,0,53.86283297803094,-118.50630823895277
Car Crash,2024-07-27T20:27:57.271386,user4238,20.73749966112912,504.6495058020619,0,53.92051739576157,-118.58005806256692
Object Blockage,2024-07-26T22:28:56.186887,user2467,35.946973621985016,675.6747955297324,0,53.88343130948186,-118.56385008088488
Car Crash,2024-07-27T10:31:22.513808,user4870,125.17468026578564,7862.37160552255,115,53.917979267645265,-118.54815169646953
Shelter,2024-07-26T12:00:34.938033,user2761,135.25953284549246,6434.693314913955,0,58.07325242626018,-114.2949846991277
Safe Zones,2024-07-26T17:07:53.593944,user4567,5.315713286425848,1949.559260898929,97,53.96349433699809,-118.53840695465499
Safe Zones,2024-07-26T00:10:26.825795,user1756,86.50018985072786,24834.88786472305,80,53.844568041466346,-118.61896238727029
No Gas,2024-07-26T21:12:08.679117,user4664,143.38314483659903,17820.35123893107,0,53.98508594954101,-118.61922666399241
Car Crash,2024-07-26T02:12:47.106587,user2192,17.420866948624884,22293.512545059417,158,51.810731771506575,-113.66899168391797
Safe Zones,2024-07-26T23:05:34.607985,user254,79.19437492255521,1805.8623809774995,110,53.894153933206624,-118.65039046316963
Safe Zones,2024-07-26T12:58:17.930019,user3744,12.961927306245663,123.50249296202043,95,56.33321986105049,-114.7842096191347
Safe Zones,2024-07-27T18:03:55.391381,user648,104.53214386307563,942.0317724229964,141,53.92739390962972,-118.58572640810738
No Gas,2024-07-26T02:57:43.850702,user4145,11.34516682206649,17307.63812206609,102,53.91637930696449,-118.50309420056627
No Gas,2024-07-27T01:17:20.953601,user2815,103.2319863193975,13579.86733514447,92,53.94120752877386,-118.67337295269665
Wildfire Zones,2024-07-26T01:43:53.721823,user1008,139.809980832494,893.2393688024592,95,57.82111163133915,-115.63453995744344
Slow Area,2024-07-27T13:47:24.624601,user4132,101.61263263223924,1110.3380567041602,0,53.92933911964792,-118.58131872657191
Wildfire Zones,2024-07-26T21:37:16.925668,user4058,110.38944079863349,1508.848810301554,0,53.866942667002114,-118.59559477442352
Slow Area,2024-07-26T00:55:55.990409,user2197,17.734559093503925,626.4665646769153,149,53.99343699641532,-118.68820755534591
Safe Zones,2024-07-26T04:08:59.573135,user4743,21.60647348863077,395.6991951469985,0,53.84000010845044,-118.63221495890325
Slow Area,2024-07-26T16:38:14.500048,user4376,100.09109622399899,20659.824757014165,0,53.93980246547659,-118.59721252434294
Object Blockage,2024-07-26T19:33:35.278465,user2215,2.5147197716462677,15375.78492656393,0,53.97892972935659,-118.52514297168823
Shelter,2024-07-26T02:37:50.891625,user1644,21.496191048451646,943.1084565687622,0,53.87041551115726,-118.5804863681951
Object Blockage,2024-07-26T16:47:15.681696,user2291,12.197480329097612,105.2697797180866,0,53.9514062596242,-118.54601459227686
Slow Area,2024-07-26T21:42:34.455276,user760,23.075156536742096,26346.31941735808,156,53.96621364800944,-118.54977715953363
Car Crash,2024-07-27T19:03:25.791326,user2288,17.44185631656928,5782.317858778524,0,55.947195858202555,-110.72832902227242
Low Visibility,2024-07-26T12:43:43.471532,user3023,14.29658286427077,384.1162309913376,0,53.96194186469707,-118.60006224397175
Object Blockage,2024-07-26T04:53:29.843303,user1293,132.279498837943,10364.724992998323,75,53.93192845115692,-118.66822178236197
Shelter,2024-07-27T07:46:31.715724,user143,12.46393628131721,8173.502346989253,83,53.87975200821157,-118.51007816348437
First Responders,2024-07-26T07:17:20.976101,user205,6.115035755676969,10746.757739395991,0,53.85516128679679,-118.6046878814373
Safe Zones,2024-07-27T18:08:04.943934,user2718,96.53873467060077,1542.9987689304817,93,53.976219911745574,-118.62104089323442
Safe Zones,2024-07-26T15:18:35.059588,user46,28.543038490837404,27298.371462438226,159,53.927773021135636,-118.68067344819329
First Responders,2024-07-26T13:45:09.825064,user1664,2.9243574756738067,1589.481440589927,178,53.8236336353297,-118.58848275973999
First Responders,2024-07-27T17:13:53.888105,user521,6.25927533072045,1602.3780661576502,0,53.97808153728378,-118.64046120588763
Slow Area,2024-07-26T20:59:19.948481,user2238,96.22661674335815,4093.134552146822,91,59.53577584548198,-112.11493430228987
Car Crash,2024-07-27T08:16:21.091074,user2871,14.67340287938364,1127.1767694002606,108,53.94353128294859,-118.6531800982501
Low Visibility,2024-07-26T20:53:04.344694,user1489,83.77433809785343,1133.4801474662809,77,53.86198869502001,-118.66352619054759
Slow Area,2024-07-27T00:49:42.386287,user124,101.17178174496223,1823.516720328152,144,53.87335083257242,-118.56718685789214
Object Blockage,2024-07-26T05:38:57.508744,user2424,34.95352456616885,1930.651726469282,0,53.80521929515661,-118.6304303832474
Shelter,2024-07-27T06:37:39.172634,user3469,74.69087315520608,79.77338486469154,0,53.91323071173371,-118.6616274170808
Car Crash,2024-07-26T02:54:22.308341,user3095,96.97804562737088,610.2441085883266,135,53.82354545742831,-118.64071736346881
Wildfire Zones,2024-07-26T15:56:19.988605,user4386,14.898143784730504,7285.372876494658,72,58.970291968049665,-113.74152457281745
First Responders,2024-07-26T20:00:09.846126,user460,128.86063051068797,9611.523166358656,147,52.309122709458855,-116.23562132569829
Safe Zones,2024-07-27T18:59:54.753110,user470,118.76091029120232,6876.995475853655,0,51.535957182502386,-113.92716922017165
Shelter,2024-07-26T03:54:32.771446,user4900,38.218288635425544,1336.3949736732916,0,53.88524474337622,-118.53931560352937
No Gas,2024-07-27T04:39:49.078211,user3334,118.2681414706998,1619.3908311129699,102,48.176241713504076,-114.47667179025522
Slow Area,2024-07-26T03:22:24.089022,user1323,5.621396950200893,454.4054645486081,167,53.82336625391902,-118.67891793189393
Slow Area,2024-07-26T14:10:05.074762,user1641,15.291239660758496,44.83211842846624,125,53.912663353735674,-118.69461906543691
No Gas,2024-07-26T07:51:10.714351,user649,144.4326885092807,1089.5921105376572,160,53.97670811372943,-118.69438927779932
Low Visibility,2024-07-26T01:50:41.961360,user1374,0.28157430705260333,18194.68119500763,104,53.80136609894271,-118.68709673403987
